X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,salmonella,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol,tc_cfu_log,ec_cfu_log
-284635.239559778,6706106.60661803,1583,1998-04-30 13:00:00+01:00,r13,400,0,0,0,0,0,14.6,7.45,330.0,0.0,0.0,0.0,0.0,0,0.039,83.0,0.03,0.0,0.7,200,0,14,0,0,6131,Eastville Park Lake,Frome,400,0,-0.7995888590958093,-0.6630199192500617
-283531.578287656,6699580.08417292,1584,1998-04-30 13:00:00+01:00,r9,60000,0,0,0,0,0,11.4,7.85,400.0,0.0,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,3.2,7400,0,2,0,0,6132,Allison Road,Brislington Brook,60000,0,0.9412269214051434,-0.6630199192500617
-289397.383291871,6710253.50283951,1585,1998-05-21 13:00:00+01:00,r2,500000,0,0,0,0,0,16.4,7.6,450.0,0.0,0.0,0.0,0.0,0,0.091,40.0,0.07,0.0,4.5,5300,0,3,0,0,6140,Trowbridge Road,Trym,500000,0,1.6782174162357937,-0.6630199192500617
-289376.680598902,6698283.5343156,1586,1998-05-21 13:00:00+01:00,r7,320000,0,0,0,0,0,15.2,7.4,460.0,0.0,0.0,0.0,0.0,0,0.026,10.0,0.02,0.0,5.1,5000,0,2,0,0,6145,Gas Works,Malago,320000,0,1.5230900968935046,-0.6630199192500617
-283234.143194544,6705277.00154501,1587,1998-05-22 13:00:00+01:00,r12,120000,0,0,0,0,0,14.0,7.3,1100.0,0.0,0.0,0.0,0.0,0,62.4000000187,20.0,48.0,0.0,3.5,28000,0,3,41,6,6150,Dubbers Lane,Coombe Brook,120000,0,1.1821593654158735,-0.6630199192500617
-286809.394434124,6704598.86286139,1588,1998-05-22 13:00:00+01:00,r15,12000,0,0,0,0,0,14.0,7.65,580.0,0.0,0.0,0.0,0.0,0,0.039,24.0,0.03,0.0,4.0,2200,0,2,0,0,6153,Mina Park,Horfield Brook,12000,0,0.3818155569150462,-0.6630199192500617
-289727.559980551,6695816.79270732,1589,1998-06-23 13:00:00+01:00,r5,5000,0,0,0,0,0,15.2,6.7,350.0,0.0,26.0,0.0,0.0,0,0.026,1.0,0.02,0.0,1.4,200,0,3,0,0,6160,Crox Bottom,Pigeonhouse Stream,5000,0,0.07754647929203853,-0.6630199192500617
-289376.680598902,6698283.5343156,1590,1998-06-23 13:00:00+01:00,r7,9600,0,0,0,0,0,15.0,6.6,430.0,0.0,0.0,0.0,0.0,0,0.065,1.0,0.05,0.0,1.4,600,0,2,0,0,6162,Gas Works,Malago,9600,0,0.30425894263063236,-0.6630199192500617
-283014.090955939,6707767.99615392,1591,1998-06-24 13:00:00+01:00,r14,44000,0,0,0,0,0,16.0,7.05,410.0,0.0,0.0,0.0,0.0,0,0.026,21.0,0.02,0.0,4.0,14000,0,2,0,0,6168,Snuff Mills,Frome,44000,0,0.8334203469819852,-0.6630199192500617
-292540.179232761,6711424.00355351,1592,1998-07-30 13:00:00+01:00,r3a,0,0,0,0,0,0,15.2,7.0,400.0,0.0,0.0,0.0,0.0,0,0.4680000001,37.0,0.36,0.0,0.0,0,0,6,0,0,6172,Crow Lane,Hazel Brook,0,0,-2.8830672004819307,-0.6630199192500617
-284290.031922165,6696286.37456484,1593,1998-07-31 13:00:00+01:00,r8,0,0,0,0,0,0,15.2,7.45,400.0,0.0,71.0,0.0,0.0,0,0.0,33.0,0.0,0.0,1.3,0,0,7,0,0,6181,Lynet Way,Brislington Brook,0,0,-2.8830672004819307,-0.6630199192500617
-283234.143194544,6705277.00154501,1594,1998-07-31 13:00:00+01:00,r12,0,0,0,0,0,0,14.8,6.95,950.0,0.0,57.0,0.0,0.0,0,36.4000000109,28.0,28.0,0.0,6.5,0,0,5,28,32,6182,Dubbers Lane,Coombe Brook,0,0,-2.8830672004819307,-0.6630199192500617
-292611.743912547,6698558.06957563,1595,1998-09-29 13:00:00+01:00,r4,22000,0,0,0,0,0,14.4,7.4,600.0,0.0,60.0,0.0,0.0,0,0.2210000001,49.0,0.17,0.0,1.5,7200,0,4,0,0,6191,Silbury Road,Colliter's Brook,22000,0,0.5924929060170966,-0.6630199192500617
-283539.24871601,6703423.75405929,1596,1998-10-01 13:00:00+01:00,r11,1200,0,0,0,0,0,16.2,7.6,520.0,0.0,68.0,0.0,0.0,0,0.052,70.0,0.04,0.0,0.0,200,0,0,0,0,6195,St Georges Park,St Georges Park Lake,1200,0,-0.41829374236102024,-0.6630199192500617
-284635.239559778,6706106.60661803,1597,1998-10-01 13:00:00+01:00,r13,1400,0,0,0,0,0,15.6,7.3,410.0,0.0,26.0,0.0,0.0,0,2.6000000008,46.0,2.0,0.0,4.0,800,0,18,0,0,6196,Eastville Park Lake,Frome,1400,0,-0.3647528970839969,-0.6630199192500617
-283234.143194544,6705277.00154501,1598,1998-10-01 13:00:00+01:00,r12,100000,0,0,0,0,0,14.6,7.2,1050.0,0.0,63.0,0.0,0.0,0,39.0000000117,25.0,30.0,0.0,4.9,22000,0,5,19,7,6199,Dubbers Lane,Coombe Brook,100000,0,1.1187856605759636,-0.6630199192500617
-286809.394434124,6704598.86286139,1599,1998-10-02 13:00:00+01:00,r15,40000,0,0,0,0,0,14.6,7.6,590.0,0.0,84.0,0.0,0.0,0,0.065,17.0,0.05,0.0,2.8,6400,0,2,0,0,6202,Mina Park,Horfield Brook,40000,0,0.8002916786248211,-0.6630199192500617
-283539.24871601,6703423.75405929,1600,1998-11-05 12:00:00+00:00,r11,2200,0,0,0,0,0,8.2,7.2,510.0,0.0,45.0,0.0,0.0,0,0.1820000001,56.0,0.14,0.0,0.6,600,0,0,0,0,6213,St Georges Park,St Georges Park Lake,2200,0,-0.20773480809018746,-0.6630199192500617
-297201.855626772,6712659.19660124,1601,1998-11-18 12:00:00+00:00,r1,19000,0,0,0,0,0,9.4,6.95,800.0,0.0,16.0,0.0,0.0,0,4.6800000014,92.0,3.6,0.0,8.9,6200,0,3,0,0,6219,Lawrence Weston Rhine,Avonmouth Rhines,19000,0,0.5415365869792785,-0.6630199192500617
-293739.717387744,6708986.08617117,1602,1998-11-18 12:00:00+00:00,r3,4600,0,0,0,0,0,9.2,7.7,520.0,0.0,80.0,0.0,0.0,0,1.6900000005,170.0,1.3,0.0,3.5,1000,0,2,0,0,6221,Coombe Dingle,Trym,4600,0,0.04856939100821617,-0.6630199192500617
-289376.680598902,6698283.5343156,1603,1998-11-19 12:00:00+00:00,r7,31000,0,0,0,0,0,7.0,7.3,600.0,0.0,68.0,0.0,0.0,0,1.6900000005,130.0,1.3,0.0,6.1,3600,0,2,0,0,6227,Gas Works,Malago,31000,0,0.7116946186767569,-0.6630199192500617
-284290.031922165,6696286.37456484,1604,1998-11-19 12:00:00+00:00,r8,60000,0,0,0,0,0,7.0,7.8,540.0,0.0,87.0,0.0,0.0,0,0.5200000002,96.0,0.4,0.0,0.0,3800,0,2,0,0,6228,Lynet Way,Brislington Brook,60000,0,0.9412269214051434,-0.6630199192500617
-284043.432998484,6705084.45869209,1605,1998-11-19 12:00:00+00:00,r12a,40000,0,0,0,0,0,9.8,7.4,1320.0,0.0,64.0,0.0,0.0,0,2.0800000006,92.0,1.6,0.0,4.7,200,0,2,36,10,6231,Royate Hill,Coombe Brook,40000,0,0.8002916786248211,-0.6630199192500617
-284635.239559778,6706106.60661803,1606,1998-12-18 12:00:00+00:00,r13,3000,0,0,0,0,0,8.6,7.55,500.0,0.0,63.0,0.0,0.0,0,0.0,270.0,0.0,0.0,0.0,2400,0,10,0,0,6236,Eastville Park Lake,Frome,3000,0,-0.09996824334882884,-0.6630199192500617
-284290.031922165,6696286.37456484,1607,1999-02-04 12:00:00+00:00,r8,23000,0,0,0,0,0,9.0,8.0,560.0,9.8,86.0,0.0,0.0,0,0.2600000001,61.0,0.2,0.0,0.0,3200,0,2,0,0,6253,Lynet Way,Brislington Brook,23000,0,0.607943483788222,-0.6630199192500617
-297201.855626772,6712659.19660124,1608,1999-02-24 12:00:00+00:00,r1,31000,0,0,0,0,0,8.6,7.15,690.0,2.8,23.0,0.0,0.0,0,27.9500000084,79.0,21.5,0.0,2.0,10000,0,6,0,0,6263,Lawrence Weston Rhine,Avonmouth Rhines,31000,0,0.7116946186767569,-0.6630199192500617
-292540.179232761,6711424.00355351,1609,1999-02-24 12:00:00+00:00,r3a,50000,0,0,0,0,0,7.4,7.5,710.0,7.2,61.0,0.0,0.0,0,1.2350000004,160.0,0.95,0.0,1.5,17000,0,6,0,0,6265,Crow Lane,Hazel Brook,50000,0,0.8778537958763374,-0.6630199192500617
-283531.578287656,6699580.08417292,1610,1999-02-25 12:00:00+00:00,r9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6273,Allison Road,Brislington Brook,0,0,-2.8830672004819307,-0.6630199192500617
-282241.25233493,6700814.31385819,1611,1999-02-25 12:00:00+00:00,r16,38000,0,0,0,0,0,6.8,7.75,490.0,9.5,79.0,0.0,0.0,0,0.3250000001,100.0,0.25,0.0,4.2,16000,0,3,0,0,6278,Conham Vale,River Avon,38000,0,0.7824627806810632,-0.6630199192500617
-283531.578287656,6699580.08417292,1612,1999-04-29 13:00:00+01:00,r9,160000,0,0,0,0,0,10.2,7.8,520.0,0.0,88.0,0.0,0.0,0,0.2600000001,79.0,0.2,0.0,0.3,43000,0,5,0,0,6291,Allison Road,Brislington Brook,160000,0,1.2821558425169055,-0.6630199192500617
-288880.785132093,6700758.21233617,1613,2003-06-11 13:00:00+01:00,d6,20000,6000,0,0,0,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1027,Bathurst Basin,Floating Harbour,20000,6000,0.5593650275947911,0.6156858466138934
-284389.190048007,6701650.56319328,1614,2003-06-11 13:00:00+01:00,d99,9000,250,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1029,Netham Lock,Feeder Canal,9000,250,0.28182801017245346,0.14912804417698028
-290295.477814134,6701170.24667621,1615,2003-06-12 13:00:00+01:00,d2,5000,2700,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1031,S.S. Great Britain,Floating Harbour,5000,2700,0.07754647929203853,0.49834867746800976
-291293.965388348,6700743.10809984,1616,2003-06-13 13:00:00+01:00,d1,1100,320,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1034,Baltic Wharf,Floating Harbour,1100,320,-0.4485122580675673,0.18528413940791208
-284389.190048007,6701650.56319328,1617,2003-06-13 13:00:00+01:00,d99,700,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1037,Netham Lock,Feeder Canal,700,180,-0.6054402204009233,0.10107106538647759
-284389.190048007,6701650.56319328,1618,2003-06-14 13:00:00+01:00,d99,4900,880,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1041,Netham Lock,Feeder Canal,4900,880,0.07052551304653112,0.3336806592279142
-284389.190048007,6701650.56319328,1619,2003-06-15 13:00:00+01:00,d99,4200,1300,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1045,Netham Lock,Feeder Canal,4200,1300,0.016955139650185875,0.39097918959068245
